location_code,location_name,average_rating
K721,P.S. K721 - Brooklyn Occupational Training Center,8.5
K722,New Heights Middle School,9.0
K724,Leadership Prep Canarsie Charter School (Leadershi,5.0
K726,Fahari Academy Charter School,
K728,Liberation Diploma Plus,8.333333333333334
K730,Summit Academy Charter School,7.470588235294118
K731,Brooklyn Excelsior Charter School,8.0
K733,"Math, Engineering, and Science Academy Charter Hig",8.0
K734,The Ethical Community Charter School (TECCS),7.0
K736,New American Academy Charter School,7.75
K737,Brownsville Ascend Charter School,6.5
K738,New Visions Charter High School for Advanced Math,8.125
K739,New Visions Charter High School for the Humanities,8.125
K740,Brooklyn Scholars Charter School,7.111111111111111
K741,Success Academy Crown Heights (Brooklyn 7),8.0
K742,Explore Empower Charter School,6.666666666666667
K744,Coney Island Preparatory Public Charter School,7.25
K744,Coney Island Preparatory Public Charter School,7.25
K745,Brooklyn Institute for Liberal Arts,9.0
K746,Hebrew Language Academy Charter School,
K747,P.S. 747 A Great Start Academy,6.857142857142857
K748,P.S. 748 Brooklyn School for Global Scholars,8.5
K749,Brooklyn High School For Young Men,7.791666666666667
K751,Academy for Health Careers,7.5
K752,Success Academy Fort Greene (Brooklyn 5),7.925925925925926
K753,P.S. K753 - School for Career Development,7.4375
K756,Success Academy Prospect Heights (Brooklyn 6),7.0
K756,Success Academy Prospect Heights (Brooklyn 6),7.0
K757,Unity Prep Charter School,
K758,Brooklyn Urban Garden Charter School,8.0
K759,Canarsie Ascend Charter School,6.0
K760,Highland Park Community School,7.5
K763,Brooklyn Science and Engineering Academy,7.8
K764,The Urban Assembly School for Collaborative Health,6.0
K765,Nelson Mandela High School,7.666666666666667
K766,The International Charter School of New York,8.133333333333333
K769,Hyde Leadership Charter School- Brooklyn,7.0
K793,Bushwick Ascend Charter School,7.5
K770,P.S. 770 New American Academy,7.333333333333333
K771,P.S. K771,7.769230769230769
K772,Success Academy Charter School - Bensonhurst - New,
K774,Achievement First Apollo Charter School,8.222222222222221
K775,Leadership Preparatory Ocean Hill Charter School,6.857142857142857
K777,Ocean Hill Collegiate Charter School,7.0
K780,Brooklyn East Collegiate Charter School,
K781,Success Academy Charter School - Bergen Beach - Ne,
K782,Bedford Stuyvesant New Beginnings Charter School,7.666666666666667
K784,Achievement First North Brooklyn Prep Charter Scho,7.666666666666667
K785,Imagine Me Leadership Charter School,6.75
K788,Achievement First Linden Elementary School,7.333333333333333
K789,Compass Charter School,7.730769230769231
K790,Central Brooklyn Ascend Charter School,8.0
K791,Brooklyn Dreams Charter School,8.4
K792,The Cultural Arts Academy at Spring Creek Charter,7.2
K796,Lefferts Gardens Charter School,7.5
K797,New Hope Academy Charter School,7.166666666666667
K803,Brooklyn LAB Charter School,8.23076923076923
K807,Collegiate Academy for Math and Personal Awareness,6.75
K811,P.S. K811 Connie Lekas School,7.9
K821,Sunset Park Prep,6.5
K839,M.S. 839,7.666666666666667
K876,Achievement First Voyager Charter School,7.5
K879,Brooklyn Prospect Charter School Downtown,6.0
K882,Success Academy Charter School - Bushwick,8.0
K883,Success Academy Charter School - Bed Stuy 3,7.666666666666667
K886,Success Academy Charter School - Flatbush,7.0
K889,P.S. 889,7.75
K890,M.S. 890,7.75
K892,Brooklyn Emerging Leaders Academy,8.0
K895,Hebrew Language Academy Charter School 2,
K896,The School of Creativity and Innovation,7.666666666666667
K898,The Brooklyn Green School,7.0
K907,Legacy School of the Arts,6.0
K910,Cypress Hills Ascend Charter School,7.222222222222222
K911,Edmund W. Gordon Brooklyn Laboratory Charter Schoo,8.23076923076923
K912,Key Collegiate Charter School,5.666666666666667
K912,Key Collegiate Charter School,5.666666666666667
K915,I.S. 915,8.285714285714286
K915,I.S. 915,8.285714285714286
K927,Ivy Hill Preparatory Charter School,7.166666666666667
K928,Brooklyn Prospect Charter School 15.2,7.666666666666667
K929,East Brooklyn Ascend Charter School,7.222222222222222
K930,LEEP Dual Language Academy,7.75
K933,Lefferts Gardens Ascend Charter School,9.0
K934,East Flatbush Ascend Charter School,9.0
K937,Brooklyn RISE Charter School,7.75
K971,"School of Math, Science, and Healthy Living",8.0
M001,P.S. 001 Alfred E. Smith,8.0
M002,P.S. 002 Meyer London,8.0
M003,P.S. 003 Charrette School,8.0
M004,P.S. 004 Duke Ellington,8.142857142857142
M005,P.S. 005 Ellen Lurie,7.5
M006,P.S. 006 Lillie D. Blake,8.0
M007,P.S. 007 Samuel Stern,
M008,P.S. 008 Luis Belliard,7.5
M009,P.S. 009 Sarah Anderson,8.0
M010,JHS 010 Frederick Douglas,8.0
M011,P.S. 011 William T. Harris,7.75
M012,Tag Young Scholars,
M013,J.H.S. 013 Jackie Robinson,7.5
M015,P.S. 015 Roberto Clemente,8.0
M017,JHS 017 La Salle,7.2
M018,P.S. 018 Park Terrace,8.0
M019,P.S. 019 Asher Levy,8.285714285714286
M020,P.S. 020 Anna Silver,7.84
M028,P.S. 028 Wright Brothers,8.142857142857142
M030,P.S. 030 Hernandez/Hughes,7.0
M033,P.S. 033 Chelsea Prep,7.8
M034,P.S. 034 Franklin D. Roosevelt,8.0
M035,P.S. 035,6.0
M036,P.S. 036 Margaret Douglas,7.428571428571429
M037,River East Elementary,
M038,P.S. 38 Roberto Clemente,
M040,P.S. 040 Augustus Saint-Gaudens,8.25
M040,P.S. 040 Augustus Saint-Gaudens,8.25
M041,P.S. 041 Greenwich Village,8.0
M042,P.S. 042 Benjamin Altman,7.821428571428571
M044,J.H.S. M044 William J. O'Shea,8.0
M045,M.S. 45/S.T.A.R.S. Prep Academy,
M046,P.S. 046 Arthur Tappan,8.142857142857142
M047,47 The American Sign Language and English Secondar,8.25
M048,P.S. 048 P.O. Michael J. Buczek,7.5
M050,P.S. 050 Vito Marcantonio,
M051,P.S. 051 Elias Howe,7.3
M052,Harold O. Levy School,7.777777777777778
M054,J.H.S. 054 Booker T. Washington,8.0
M056,JHS 056 Corlears,7.758620689655173
M057,James Weldon Johnson,
M059,P.S. 059 Beekman Hill International,8.333333333333334
M063,The STAR Academy - P.S.63,8.125
M064,P.S. 064 Robert Simon,7.904761904761905
M065,Democracy Prep Endurance Charter School,7.4
M068,KIPP Washington Heights Middle School,7.5
M072,The Lexington Academy,
M075,P.S. 075 Emily Dickinson,8.0
M076,P.S. 076 A. Philip Randolph,7.8
M077,P.S. 77 Lower Lab School,
M079,P.S. M079 - Horan School,9.0
M080,Manhattan Charter School II,7.758620689655173
M083,P.S. 083 Luis Munoz Rivera,
M084,P.S. 084 Lillian Weber,
M085,Global Community Charter School,8.0
M087,P.S. 087 William Sherman,8.0
M088,JHS 088 Wadleigh,7.5
M089,P.S. 89,7.833333333333333
M090,I S 090 Mirabel Sisters,7.5
M092,P.S. 092 Mary McLeod Bethune,7.0
M094,P.S. M094,7.5
M096,P.S. 096 Joseph Lanzetta,
M098,P.S. 098 Shorac Kappock,8.0
M099,JHS 099,
M100,Neighborhood Charter School of Harlem,7.777777777777778
M101,P.S. 101 Andrew Draper,
M102,P.S. 102 Jacques Cartier,
M103,Dos Puentes Elementary School,7.5
M104,J.H.S. 104 Simon Baruch,8.25
M108,P.S. 108 Assemblyman Angelo Del Toro Educational C,7.5
M109,PS 109 Century,
M110,P.S. 110 Florence Nightingale,8.0
M111,P.S. 111 Adolph S. Ochs,6.5
M112,P.S. 112 Jose Celso Barbosa,
M114,East Side Middle School,
M115,P.S. 115 Alexander Humboldt,7.5
M116,P.S. 116 Mary Lindley Murray,8.333333333333334
M117,Tito Puente Education Complex,
M123,P.S. 123 Mahalia Jackson,7.777777777777778
M124,P.S. 124 Yung Wing,8.0
M125,P.S. 125 Ralph Bunche,7.428571428571429
M125,P.S. 125 Ralph Bunche,7.428571428571429
M126,P.S. 126 Jacob August Riis,7.884615384615385
M128,P.S. 128 Audubon,7.5
M129,P.S. 129 John H. Finley,7.4
M130,P.S. 130 Hernando De Soto,7.823529411764706
M131,M.S. 131,8.11111111111111
M132,P.S. 132 Juan Pablo Duarte,7.5
M133,P.S. 133 Fred R Moore,7.333333333333333
M134,P.S. 134 Henrietta Szold,7.821428571428571
M135,The Urban Assembly School for Emergency Management,7.875
M137,P.S. 137 John L. Bernstein,7.821428571428571
M138,P.S. 138,7.0
M139,Stephen T. Mather Building Arts & Craftsmanship Hi,7.285714285714286
M140,P.S. 140 Nathan Straus,7.956521739130435
M142,P.S. 142 Amalia Castro,7.884615384615385
M143,J.H.S. 143 Eleanor Roosevelt,7.5
M145,"P.S. 145, The Bloomingdale School",7.666666666666667
M146,P.S. 146 Ann M. Short,
M148,Eagle Academy for Young Men of Harlem,7.0
M149,P.S. 149 Sojourner Truth,7.5
M150,P.S. 150,7.5
M151,Yorkville Community School,
M152,P.S. 152 Dyckman Valley,7.666666666666667
M153,P.S. 153 Adam Clayton Powell,7.777777777777778
M154,P.S. 154 Harriet Tubman,7.4
M155,P.S. 155 William Paca,
M157,The Urban Assembly School for Global Commerce,8.0
M158,P.S. 158 Bayard Taylor,8.5
M161,P.S. 161 Pedro Albizu Campos,7.4
M162,PS 162m,7.5
M163,P.S. 163 Alfred E. Smith,7.666666666666667
M164,JHS 164 Edward W Stitt,8.5
M165,P.S. 165 Robert E. Simon,8.0
M166,P.S. 166 The Richard Rodgers School of The Arts an,
M167,J.H.S. 167 Robert F. Wagner,8.5
M168,East Harlem Scholars Academy Charter School II,7.5
M169,P.S. M169 - Robert F. Kennedy,
M170,Success Academy Hell's Kitchen (Manhattan 2),7.285714285714286
M171,P.S. 171 Patrick Henry,7.5
M172,Powell M.S. for Law & Social Justice,7.4
M173,P.S. 173,7.0
M174,Success Academy Union Square (Manhattan 1),8.25
M175,P.S. 175 Henry H Garnet,7.333333333333333
M176,PS 176,7.777777777777778
M177,Yorkville East Middle School,8.5
M178,Professor Juan Bosch Public School,7.666666666666667
M180,P.S. 180 Hugo Newman,7.571428571428571
M182,The Bilingual Bicultural School,
M183,P.S. 183 Robert L. Stevenson,8.5
M184,P.S. 184m Shuang Wen,7.78125
M185,The Locke School of Arts and Engineering,8.0
M186,Harlem Hebrew Language Charter School,7.5
M187,P.S./I.S. 187 Hudson Cliffs,7.5
M188,P.S. 188 The Island School,8.043478260869565
M189,P.S. 189,7.666666666666667
M191,The Riverside School for Makers and Artists,6.5
M192,P.S. 192 Jacob H. Schiff,7.0
M194,P.S. 194 Countee Cullen,7.888888888888889
M195,I.S. 195 Roberto Clemente,7.0
M196,PS 196 Umbrella,8.041666666666666
M197,P.S. 197 John B. Russwurm,7.0
M198,P.S. 198 Isador E. Ida Straus,
M199,P.S. 199 Jessie Isador Straus,6.5
M200,P.S. 200- The James McCune Smith School,8.0
M202,Great Oaks Charter School,8.0
M203,Amber Charter School II,7.5
M204,Capital Preparatory (CP) Harlem Charter School,7.5
M206,P.S. 206 Jose Celso Barbosa,
M208,The Alain L. Locke Magnet School for Environmental,8.0
M209,Hamilton Grange Middle School,7.0
M210,P.S./I.S. 210 - Twenty-first Century Academy for C,8.142857142857142
M211,Inwood Early College for Health and Information Te,7.777777777777778
M212,P.S. 212 Midtown West,7.428571428571429
M217,P.S./I.S. 217 Roosevelt Island,8.5
M218,I.S. 218 Salome Urena,7.666666666666667
M223,The Mott Hall School,7.4
M224,M.S. 224 Manhattan East School for Arts & Academic,
M225,Ella Baker School,7.666666666666667
M226,P.S. M226,8.2
M234,P.S. 234 Independence School,7.5
M241,STEM Institute of Manhattan,7.6
M242,P.S. 242 - The Young Diplomats Magnet Academy,7.5
M243,M.S. 243 Center School,8.0
M244,MS 244m Columbus Middle School,8.0
M245,M.S. M245 The Computer School,8.0
M246,M.S. M246 Crossroads School,8.0
M247,M.S. M247 Dual Language Middle School,8.0
M250,M.S. 250 West Side Collaborative Middle School,8.0
M255,M.S. 255 Salk School of Science,8.25
M255,M.S. 255 Salk School of Science,8.25
M256,Lafayette Academy,
M258,Community Action School - MS 258,
M260,The Clinton School,8.0
M263,New York City Charter School of the Arts,8.142857142857142
M265,Success Academy Charter School - Washington Height,7.5
M267,"East Side Elementary School, PS 267",8.0
M275,I S 275,7.0
M276,Battery Park City School,7.5
M278,Paula Hedbavny School,8.0
M279,The Opportunity Charter School,7.6
M280,Manhattan Early College School for Advertising,7.875
M281,The River School,9.0
M282,Urban Assembly Maker Academy,7.875
M283,Manhattan Theatre Lab High School,6.5
M284,Harlem Children's Zone Promise Academy 1 Charter S,7.0
M285,Harlem Renaissance High School,7.333333333333333
M286,Urban Assembly Academy for Future Leaders,7.4
M288,Food and Finance High School,7.0
M289,I.S. 289,7.833333333333333
M290,P.S. 290 Manhattan New School,8.0
M291,West End Secondary School,6.5
M292,Orchard Collegiate Academy,7.758620689655173
M293,City College Academy of the Arts,7.666666666666667
M294,Essex Street Academy,7.821428571428571
M295,School in the Square Public Charter School,7.5
M296,High School of Hospitality Management,7.0
M297,M.S. 297,8.0
M298,Pace High School,8.11111111111111
M299,The Maxine Greene HS for Imaginative Inquiry,6.5
M300,"Urban Assembly School of Design and Construction,",7.0
M301,"Technology, Arts, and Sciences Studio",8.285714285714286
M302,KAPPA IV,7.0
M303,"Facing History School, The",7.0
M304,Mott Hall High School,7.0
M305,"Urban Assembly Academy of Government and Law, The",7.821428571428571
M307,"Urban Assembly School for Media Studies, The",6.5
M308,Lower Manhattan Arts Academy,7.821428571428571
M310,THE JUDITH S. KAYE HIGH SCHOOL,
M311,Amistad Dual Language School,7.777777777777778
M312,New York City Lab Middle School for Collaborative,8.0
M313,"James Baldwin School, The: A School for Expedition",7.0
M314,Muscota,7.777777777777778
M315,The East Village Community School,8.25
M316,"Urban Assembly School of Business for Young Women,",8.142857142857142
M316,"Urban Assembly School of Business for Young Women,",8.142857142857142
M317,Kappa II,7.0
M318,Thurgood Marshall Academy Lower School,8.142857142857142
M319,M.S. 319 - Maria Teresa,7.5
M320,Manhattan Charter School,7.884615384615385
M321,M.S. 321 - Minerva,7.5
M322,Middle School 322,7.666666666666667
M324,M.S. 324 - Patria Mirabal,7.5
M325,P.S. 325,7.0
M326,M.S. 326 - Writers Today & Leaders Tomorrow,8.4
M328,Community Math & Science Prep,8.4
X135,J.H.S. 135 Frank D. Whalen,6.375
M329,Harlem Link Charter School,8.0
M330,Girls Preparatory Charter School of New York,8.043478260869565
M332,University Neighborhood Middle School,7.758620689655173
M333,P.S. 333 Manhattan School for Children,
M334,The Anderson School,8.0
M335,Harlem Village Academy East Charter School,
M336,KIPP Infinity Charter School,7.0
M337,NYC Autism Charter School East Harlem,
M338,WHIN Music Community,8.4
M340,Sixth Avenue Elementary School,8.0
M340,Sixth Avenue Elementary School,8.0
M341,Harlem Children's Zone Promise Academy II Charter,8.0
M343,The Peck Slip School,7.8
M344,Academy of Collaborative Education,7.0
M345,"Collaborative Academy of Science, Technology, & La",7.758620689655173
M346,Community Health Academy of the Heights,8.142857142857142
M347,The 47 American Sign Language & English Lower Scho,8.25
M348,Washington Heights Expeditionary Learning School,7.5
M349,Harbor Heights,7.0
M350,Democracy Prep Charter School,7.0
M351,Success Academy Charter School - Harlem 1,7.5
M353,New Heights Academy Charter School,8.0
M355,Ross Global Academy Charter School,8.285714285714286
M357,Success Academy Charter School - Harlem 6,7.4
M358,Success Academy Charter School - Hudson Yards,7.857142857142857
M361,The Children's Workshop School,8.25
M362,Columbia Secondary School,7.428571428571429
M362,Columbia Secondary School,7.428571428571429
M363,Neighborhood School,8.125
M364,Earth School,7.904761904761905
M366,Washington Heights Academy,7.7272727272727275
M367,Academy for Social Action,7.4
M368,Hamilton Heights School,7.777777777777778
M369,Urban Assembly School for the Performing Arts,7.4
M370,IS 370m Learning Project Ms,8.285714285714286
M372,Esperanza Preparatory Academy,
M373,Zeta Charter Schools - New York City 1,7.5
M374,Gramercy Arts High School,8.25
M375,Mosaic Preparatory Academy,
M376,NYC iSchool,8.166666666666666
M377,Renaissance School of the Arts,
M378,School for Global Leaders,7.769230769230769
M380,Harlem Village Academy West 2 Charter School,7.5
M381,Global Neighborhood Secondary School,
M382,DREAM Charter School,
M383,Storefront Academy Harlem Charter School,7.0
M384,Success Academy Charter School - Harlem 2,7.0
M385,Success Academy Charter School - Harlem 3,
M386,Success Academy Charter School - Harlem 4,7.6
M388,St. HOPE Leadership Academy Charter School,7.0
M392,Manhattan Business Academy,7.0
M393,Business Of Sports School,7.285714285714286
M394,Emma Lazarus High School,8.11111111111111
M397,Spruce Street School,7.866666666666666
M399,The High School For Language And Diplomacy,8.25
M400,High School for Environmental Studies,6.0
M400,High School for Environmental Studies,6.0
M401,Hospital Schools,7.7
M402,The Urban Assembly School for Green Careers,8.0
M403,The Global Learning Collaborative,8.0
M404,Innovation Diploma Plus,8.0
M406,Global Technology Preparatory,
M407,Institute for Collaborative Education,8.2
M408,Professional Performing Arts High School,7.428571428571429
M409,Coalition School for Social Change,
M410,The Urban Assembly Institute for New Technologies,7.4
M411,Baruch College Campus High School,8.0
M412,N.Y.C. Lab School for Collaborative Studies,8.0
M413,School of the Future High School,8.0
M414,N.Y.C. Museum School,8.0
M415,Wadleigh Secondary School for the Performing & Vis,7.5
M416,Eleanor Roosevelt High School,8.5
M417,Frank McCourt High School,8.0
M418,Millennium High School,8.142857142857142
M419,Landmark High School,7.0
M420,High School for Health Professions and Human Servi,8.2
M421,West Prep Academy,7.666666666666667
M422,Quest to Learn,7.0
M423,High School for Excellence and Innovation,7.777777777777778
M425,Leadership and Public Service High School,8.222222222222221
M427,Manhattan Academy For Arts & Language,8.333333333333334
M429,Legacy School for Integrated Studies,8.0
M430,The Equity Project Charter School (TEP),7.666666666666667
M432,Murray Hill Academy,8.333333333333334
M433,Renaissance Charter High School for Innovation,
M435,Manhattan Center for Science and Mathematics,
M436,New School HS D5,8.0
M437,Hudson High School of Learning Technologies,7.0
M438,International High School at Union Square,8.25
M439,Manhattan Village Academy,7.333333333333333
M440,Bayard Rustin Educational Complex,7.0
M442,"Ballet Tech, NYC Public School for Dance",8.0
M445,Seward Park Hs,7.821428571428571
M448,University Neighborhood High School,7.758620689655173
M449,Vanguard High School,7.666666666666667
M450,East Side Community School,8.285714285714286
M452,P.S. 452,6.5
M458,Forsyth Satellite Academy,7.85
M459,Manhattan International High School,7.666666666666667
M460,Washington Irving High School,8.25
M462,The College Academy,7.666666666666667
M463,High School for Media and Communications,7.666666666666667
M467,High School for Law and Public Service,7.666666666666667
M468,High School for Health Careers and Sciences,7.666666666666667
M469,Choir Academy of Harlem,8.0
M470,Louis D. Brandeis High School,8.0
M475,Stuyvesant High School,7.833333333333333
M478,Inwood Academy for Leadership Charter School,7.833333333333333
M479,Beacon High School,7.5
